,RL Agent,QQQ
2014-04-03,1.0964201143431234,1.822122613247766
2014-04-04,1.0968362085776704,1.821142108154949
2014-04-07,1.0805419104089904,1.7903234340527565
2014-04-08,1.0515643064429212,1.765906200846123
2014-04-09,1.02815911642778,1.728768375077714
2014-04-10,1.0295811578929577,1.7288203223673997
2014-04-11,1.0128170221793436,1.6877073483178178
2014-04-14,1.0123277432619489,1.681675913799247
2014-04-15,1.0178340808908084,1.6921514389504257
2014-04-16,1.0453711239889667,1.7430327466393296
2014-04-17,1.0425308183986286,1.7430146831499618
2014-04-18,1.0564275278687403,1.75495181613366
2014-04-21,1.0568486047448427,1.7544815750999827
2014-04-22,1.041978528026333,1.739537638539661
2014-04-23,1.053415005672278,1.758578681449895
2014-04-24,1.043455218276392,1.7414986487252948
2014-04-25,1.0484784523775628,1.7444327260963584
2014-04-28,1.036937778198641,1.7273829172493933
2014-04-30,1.0370837192155122,1.7293027237893444
2014-05-01,1.058156149434954,1.751187172437736
2014-05-02,1.0541429139192267,1.7478480242691463
2014-05-07,1.023900766821539,1.6965811260163486
2014-05-08,1.0319653733411163,1.7123374473501407
2014-05-09,1.0441777561546624,1.71666666363533
2014-05-12,1.0448846234580649,1.7106133876426868
2014-05-13,1.0545159990062765,1.7439709855282661
2014-05-14,1.0592039671947526,1.741591681598641
2014-05-15,1.0522993907454756,1.7285893930523428
2014-05-16,1.039843052700316,1.7042144260495902
2014-05-19,1.0411251069156797,1.693315766611517
2014-05-20,1.0536582610934329,1.7016345347445652
2014-05-21,1.062868879734106,1.6976353018109016
2014-05-22,1.0817538187640188,1.7333744468045242
2014-05-23,1.0901350966688952,1.748411416238192
2014-05-26,1.0995717458795928,1.7653790539178362
2014-05-27,1.1017202677024263,1.769489501276236
2014-05-28,1.115177655292999,1.7736520139863432
2014-05-29,1.1175157657060695,1.7749540019651011
2014-05-30,1.1079030452820369,1.7689890363649234
2014-06-02,1.124485406735146,1.8056856643570702
2014-06-03,1.133845024848647,1.8175733293535452
2014-06-04,1.1377712690579092,1.821648712291407
2014-06-05,1.131024670638063,1.8230281489566051
2014-06-06,1.130253691003846,1.8227706556865952
2014-06-09,1.1310842070674973,1.8284237014246152
2014-06-10,1.1270269436868363,1.812803977850292
2014-06-11,1.132951590754584,1.821832534859681
2014-06-12,1.1286730256633246,1.8102325870108515
2014-06-13,1.141354110679733,1.8252610559789344
2014-06-16,1.130039656079177,1.8053677233317897
2014-06-17,1.1308947229946882,1.8105275059418395
2014-06-18,1.1446598270273955,1.8274323346257726
2014-06-19,1.155692287332022,1.8570952995944816
2014-06-20,1.1594107432707166,1.855675957965843
2014-06-23,1.158004135300228,1.8580769853075187
2014-06-24,1.1627071984734527,1.8589184133384045
2014-06-25,1.1591541265175302,1.845664652685219
2014-06-26,1.1634018021732102,1.8507277424992405
2014-06-27,1.1419982239086286,1.8249177316189213
2014-06-30,1.1500407265230126,1.8330297731514247
2014-07-01,1.1654796566290062,1.8528687972684432
2014-07-02,1.1662275679157483,1.8581603370950597
2014-07-03,1.1717451866441149,1.855539360206374
2014-07-04,1.178829090765511,1.8662796984729277
2014-07-07,1.1695403859719753,1.85930530258454
2014-07-08,1.1823759187495617,1.851443434476682
2014-07-09,1.1767508921729943,1.850021731607603
2014-07-10,1.1733682820097096,1.8396028762269903
2014-07-11,1.1810316486910435,1.833264362389164
2014-07-14,1.1891956701355886,1.8493169013361865
2014-07-15,1.1945296012978088,1.8612057469528815
2014-07-16,1.1964384505243173,1.8592883016533708
2014-07-17,1.200184900771013,1.8581954015155977
2014-07-18,1.1947530859478948,1.8395110239738648
2014-07-22,1.2173355307177476,1.8549337020334487
2014-07-23,1.214045459444669,1.8531540351136269
2014-07-24,1.2030008933979273,1.8478177497806676
2014-07-25,1.2218588001720985,1.8687870996964375
2014-07-28,1.2189897871235509,1.8774347886228133
